Date,Open,High,Low,Close,Adj Close,Volume
2007-07-25,17810.970703,17881.310547,17733.960938,17858.419922,17858.419922,135300
2007-07-26,17807.230469,17861.470703,17678.980469,17702.089844,17702.089844,125200
2007-07-27,17454.589844,17454.589844,17196.160156,17283.810547,17283.810547,160400
2007-07-30,17138.529297,17289.300781,17042.660156,17289.300781,17289.300781,154100
2007-07-31,17318.009766,17318.009766,17195.289063,17248.890625,17248.890625,146500
2007-08-01,17169.199219,17169.199219,16845.539063,16870.980469,16870.980469,161400
2007-08-02,16956.330078,16999.160156,16652.800781,16984.109375,16984.109375,158000
2007-08-03,17019.800781,17102.070313,16913.269531,16979.859375,16979.859375,137300
2007-08-06,16781.140625,16951.980469,16675.390625,16914.460938,16914.460938,130700
2007-08-07,17009.630859,17049.449219,16863.460938,16921.769531,16921.769531,135000
2007-08-08,16930.390625,17085.099609,16911.679688,17029.279297,17029.279297,165100
2007-08-09,17170.359375,17274.330078,17148.949219,17170.599609,17170.599609,218800
2007-08-10,16923.210938,16948.960938,16651.710938,16764.089844,16764.089844,213300
2007-08-13,16791.800781,16948.400391,16725.550781,16800.050781,16800.050781,148200
2007-08-14,16824.630859,16855.050781,16747.939453,16844.609375,16844.609375,115400
2007-08-15,16659.070313,16667.359375,16433.300781,16475.609375,16475.609375,131400
2007-08-16,16296.400391,16296.400391,15859.459961,16148.490234,16148.490234,177100
2007-08-17,16035.379883,16062.589844,15262.099609,15273.679688,15273.679688,196900
2007-08-20,15477.259766,15940.610352,15477.259766,15732.480469,15732.480469,146700
2007-08-21,15773.860352,16101.639648,15754.509766,15901.339844,15901.339844,132600
2007-08-22,15866.599609,15957.959961,15787.959961,15900.639648,15900.639648,106300
2007-08-23,16093.820313,16333.360352,16093.820313,16316.320313,16316.320313,118200
2007-08-24,16286.009766,16329.959961,16188.080078,16248.969727,16248.969727,102800
2007-08-27,16429.009766,16504.720703,16263.950195,16301.389648,16301.389648,91600
2007-08-28,16214.089844,16343.280273,16192.839844,16287.490234,16287.490234,83800
2007-08-29,16068.099609,16068.099609,15830.280273,16012.830078,16012.830078,112000
2007-08-30,16182.089844,16269.660156,16091.280273,16153.820313,16153.820313,97200
2007-08-31,16270.990234,16569.089844,16266.230469,16569.089844,16569.089844,119500
2007-09-03,16511.070313,16575.970703,16452.740234,16524.929688,16524.929688,96700
2007-09-04,16445.730469,16511.640625,16392.210938,16420.470703,16420.470703,86500
2007-09-05,16506.109375,16553.220703,16154.900391,16158.450195,16158.450195,114100
2007-09-06,16003.879883,16257.000000,15840.049805,16257.000000,16257.000000,141200
2007-09-07,16179.780273,16230.580078,16027.929688,16122.160156,16122.160156,101100
2007-09-10,15906.519531,15906.519531,15651.830078,15764.969727,15764.969727,115300
2007-09-11,15787.860352,15940.379883,15610.650391,15877.669922,15877.669922,111000
2007-09-12,15978.780273,16032.259766,15731.320313,15797.599609,15797.599609,111000
2007-09-13,15886.759766,15931.089844,15802.360352,15821.190430,15821.190430,101500
2007-09-14,15895.049805,16142.080078,15877.089844,16127.419922,16127.419922,173000
2007-09-18,16037.490234,16037.490234,15780.900391,15801.799805,15801.799805,101000
2007-09-19,16038.120117,16386.169922,16038.120117,16381.540039,16381.540039,112300
2007-09-20,16474.660156,16491.449219,16344.280273,16413.789063,16413.789063,120800
2007-09-21,16284.429688,16353.969727,16245.940430,16312.610352,16312.610352,123000
2007-09-25,16317.190430,16434.800781,16240.259766,16401.730469,16401.730469,118000
2007-09-26,16388.509766,16457.720703,16388.509766,16435.740234,16435.740234,103800
2007-09-27,16551.939453,16868.939453,16551.939453,16832.220703,16832.220703,126800
2007-09-28,16903.640625,16929.259766,16755.210938,16785.689453,16785.689453,111600
2007-10-01,16773.099609,16899.839844,16685.800781,16845.960938,16845.960938,108600
2007-10-02,17027.919922,17072.669922,16986.380859,17046.779297,17046.779297,136100
2007-10-03,17066.140625,17205.419922,17017.769531,17199.890625,17199.890625,148100
2007-10-04,17085.320313,17160.470703,17043.759766,17092.490234,17092.490234,129300
2007-10-05,17070.609375,17144.349609,17032.750000,17065.039063,17065.039063,97300
2007-10-09,17166.169922,17237.400391,17133.519531,17159.900391,17159.900391,104600
2007-10-10,17231.140625,17254.519531,17146.390625,17177.890625,17177.890625,101900
2007-10-11,17188.810547,17488.970703,17154.750000,17458.980469,17458.980469,133100
2007-10-12,17417.939453,17441.750000,17280.599609,17331.169922,17331.169922,127000
2007-10-15,17399.669922,17430.089844,17292.130859,17358.150391,17358.150391,97000
2007-10-16,17267.070313,17283.050781,17104.199219,17137.919922,17137.919922,114500
2007-10-17,17114.199219,17114.199219,16795.740234,16955.310547,16955.310547,150700
2007-10-18,16974.689453,17147.730469,16974.689453,17106.089844,17106.089844,113800
2007-10-19,16965.000000,16965.000000,16711.570313,16814.369141,16814.369141,111700
2007-10-22,16563.570313,16563.570313,16264.700195,16438.470703,16438.470703,122100
2007-10-23,16486.710938,16554.910156,16416.919922,16450.580078,16450.580078,90400
2007-10-24,16518.000000,16578.589844,16330.330078,16358.389648,16358.389648,109200
2007-10-25,16368.019531,16438.570313,16199.019531,16284.169922,16284.169922,111600
2007-10-26,16358.610352,16505.630859,16348.860352,16505.630859,16505.630859,110300
2007-10-29,16613.300781,16774.179688,16613.300781,16698.080078,16698.080078,122000
2007-10-30,16655.310547,16682.869141,16492.560547,16651.009766,16651.009766,149300
2007-10-31,16620.589844,16738.980469,16552.539063,16737.630859,16737.630859,144700
2007-11-01,16812.900391,16887.039063,16795.550781,16870.400391,16870.400391,144900
2007-11-02,16647.400391,16654.730469,16484.539063,16517.480469,16517.480469,148200
2007-11-05,16458.140625,16458.140625,16211.790039,16268.919922,16268.919922,142700
2007-11-06,16152.580078,16353.929688,16144.400391,16249.629883,16249.629883,138700
2007-11-07,16325.179688,16326.580078,16081.030273,16096.679688,16096.679688,136100
2007-11-08,15889.030273,15891.230469,15626.059570,15771.570313,15771.570313,161200
2007-11-09,15675.480469,15834.969727,15566.120117,15583.419922,15583.419922,160400
2007-11-12,15377.370117,15386.799805,14998.509766,15197.089844,15197.089844,158500
2007-11-13,15148.160156,15235.559570,14988.769531,15126.629883,15126.629883,151000
2007-11-14,15311.379883,15504.990234,15287.259766,15499.559570,15499.559570,139000
2007-11-15,15536.349609,15587.309570,15396.299805,15396.299805,15396.299805,129800
2007-11-16,15238.730469,15238.730469,15030.019531,15154.610352,15154.610352,118800
2007-11-19,15177.169922,15302.759766,15040.099609,15042.559570,15042.559570,125500
2007-11-20,14868.980469,15222.240234,14751.269531,15211.519531,15211.519531,184600
2007-11-21,15113.830078,15154.309570,14770.219727,14837.660156,14837.660156,149100
2007-11-22,14726.620117,15000.179688,14669.849609,14888.769531,14888.769531,161200
2007-11-26,14921.570313,15295.209961,14912.830078,15135.209961,15135.209961,145900
2007-11-27,14953.929688,15312.549805,14801.870117,15222.849609,15222.849609,159100
2007-11-28,15271.139648,15280.910156,15089.349609,15153.780273,15153.780273,134200
2007-11-29,15339.610352,15555.040039,15339.610352,15513.740234,15513.740234,129800
2007-11-30,15520.530273,15751.200195,15520.530273,15680.669922,15680.669922,171200
2007-12-03,15747.469727,15799.690430,15577.690430,15628.969727,15628.969727,137500
2007-12-04,15613.889648,15683.179688,15446.469727,15480.190430,15480.190430,124200
2007-12-05,15418.950195,15621.540039,15365.389648,15608.879883,15608.879883,136900
2007-12-06,15782.400391,15898.259766,15740.940430,15874.080078,15874.080078,129300
2007-12-07,15992.240234,16107.650391,15948.540039,15956.370117,15956.370117,146100
2007-12-10,16007.330078,16017.139648,15826.250000,15924.389648,15924.389648,116200
2007-12-11,16003.089844,16075.610352,15972.450195,16044.719727,16044.719727,102700
2007-12-12,15828.650391,15963.429688,15700.150391,15932.259766,15932.259766,142900
2007-12-13,15818.480469,15833.099609,15532.530273,15536.519531,15536.519531,140900
2007-12-14,15547.190430,15697.049805,15433.769531,15514.509766,15514.509766,200100
2007-12-17,15433.299805,15508.500000,15219.070313,15249.790039,15249.790039,113200
2007-12-18,15099.200195,15301.690430,15004.410156,15207.860352,15207.860352,139800
2007-12-19,15165.089844,15267.750000,15030.509766,15030.509766,15030.509766,118200
2007-12-20,15151.370117,15161.660156,15017.969727,15031.599609,15031.599609,108500
2007-12-21,15044.349609,15275.610352,14998.009766,15257.000000,15257.000000,135400
2007-12-25,15441.330078,15583.389648,15441.330078,15552.589844,15552.589844,90700
2007-12-26,15613.959961,15653.540039,15559.469727,15653.540039,15653.540039,93900
2007-12-27,15616.410156,15628.309570,15535.509766,15564.690430,15564.690430,93000
2007-12-28,null,null,null,null,null,null
2008-01-04,null,null,null,null,null,null
2008-01-07,14549.379883,14667.849609,14438.610352,14500.549805,14500.549805,139800
2008-01-08,14429.299805,14547.799805,14365.860352,14528.669922,14528.669922,146800
2008-01-09,14364.709961,14602.650391,14271.570313,14599.160156,14599.160156,155500
2008-01-10,14546.320313,14584.730469,14388.110352,14388.110352,14388.110352,130100
2008-01-11,14419.429688,14447.490234,14096.540039,14110.790039,14110.790039,175500
2008-01-15,14134.910156,14224.000000,13915.150391,13972.629883,13972.629883,163700
2008-01-16,13796.730469,13841.929688,13500.589844,13504.509766,13504.509766,204500
2008-01-17,13596.379883,13803.080078,13472.450195,13783.450195,13783.450195,192900
2008-01-18,13577.500000,13902.639648,13365.320313,13861.290039,13861.290039,191000
2008-01-21,13701.429688,13704.650391,13320.509766,13325.940430,13325.940430,152600
2008-01-22,13125.230469,13125.230469,12572.679688,12573.049805,12573.049805,198900
2008-01-23,12756.309570,13063.780273,12619.780273,12829.059570,12829.059570,178000
2008-01-24,12952.500000,13134.769531,12952.500000,13092.780273,13092.780273,189700
2008-01-25,13258.769531,13647.160156,13248.889648,13629.160156,13629.160156,178800
2008-01-28,13482.839844,13501.860352,13087.910156,13087.910156,13087.910156,152900
2008-01-29,13246.690430,13506.809570,13224.660156,13478.860352,13478.860352,147000
2008-01-30,13500.519531,13514.129883,13271.129883,13345.030273,13345.030273,152400
2008-01-31,13227.480469,13622.679688,13154.769531,13592.469727,13592.469727,165300
2008-02-01,13517.740234,13648.389648,13444.080078,13497.160156,13497.160156,142600
2008-02-04,13642.599609,13889.240234,13642.599609,13859.700195,13859.700195,138100
2008-02-05,13806.169922,13821.919922,13665.639648,13745.500000,13745.500000,133700
2008-02-06,13548.530273,13552.190430,13099.240234,13099.240234,13099.240234,176700
2008-02-07,13077.250000,13244.190430,12972.549805,13207.150391,13207.150391,163000
2008-02-08,13143.080078,13279.519531,12997.879883,13017.240234,13017.240234,170500
2008-02-12,12998.870117,13138.280273,12923.419922,13021.959961,13021.959961,147600
2008-02-13,13162.950195,13240.259766,13036.620117,13068.299805,13068.299805,138800
2008-02-14,13254.589844,13626.450195,13251.860352,13626.450195,13626.450195,147200
2008-02-15,13508.530273,13666.679688,13356.389648,13622.559570,13622.559570,154800
2008-02-18,13627.309570,13822.450195,13627.309570,13635.400391,13635.400391,147100
2008-02-19,13761.759766,13853.209961,13691.879883,13757.910156,13757.910156,147500
2008-02-20,13729.750000,13729.750000,13310.370117,13310.370117,13310.370117,163600
2008-02-21,13462.719727,13783.969727,13439.589844,13688.280273,13688.280273,142900
2008-02-22,13530.190430,13540.620117,13378.719727,13500.459961,13500.459961,144200
2008-02-25,13612.309570,13969.179688,13612.309570,13914.570313,13914.570313,152000
2008-02-26,14036.889648,14053.849609,13803.459961,13824.719727,13824.719727,133800
2008-02-27,14007.320313,14105.469727,13956.440430,14031.299805,14031.299805,127300
2008-02-28,13877.879883,13962.299805,13794.709961,13925.509766,13925.509766,118400
2008-02-29,13735.440430,13738.559570,13533.250000,13603.019531,13603.019531,126600
2008-03-03,13412.870117,13413.629883,12992.179688,12992.179688,12992.179688,142400
2008-03-04,13080.290039,13110.389648,12883.070313,12992.280273,12992.280273,138600
2008-03-05,12973.030273,13044.009766,12919.809570,12972.059570,12972.059570,128900
2008-03-06,13068.889648,13365.219727,13050.549805,13215.419922,13215.419922,134300
2008-03-07,13024.610352,13024.610352,12744.519531,12782.799805,12782.799805,144100
2008-03-10,12716.839844,12777.070313,12527.070313,12532.129883,12532.129883,151200
2008-03-11,12392.309570,12674.889648,12352.790039,12658.280273,12658.280273,162200
2008-03-12,12841.879883,13071.219727,12799.419922,12861.129883,12861.129883,141100
2008-03-13,12741.259766,12772.370117,12351.719727,12433.440430,12433.440430,143400
2008-03-14,12509.809570,12582.570313,12167.089844,12241.599609,12241.599609,231900
2008-03-17,12089.030273,12132.690430,11691.000000,11787.509766,11787.509766,172500
2008-03-18,11828.990234,11995.059570,11793.599609,11964.160156,11964.160156,157800
2008-03-19,12142.330078,12374.750000,12142.330078,12260.440430,12260.440430,143900
2008-03-21,12331.639648,12496.410156,12308.030273,12482.570313,12482.570313,122100
2008-03-24,12473.059570,12582.459961,12438.200195,12480.089844,12480.089844,108400
2008-03-25,12639.740234,12791.240234,12572.769531,12745.219727,12745.219727,130200
2008-03-26,12648.969727,12711.780273,12591.009766,12706.629883,12706.629883,107400
2008-03-27,12618.419922,12621.559570,12475.879883,12604.580078,12604.580078,114300
2008-03-28,12594.339844,12874.450195,12507.679688,12820.469727,12820.469727,122600
2008-03-31,12709.280273,12709.280273,12430.629883,12525.540039,12525.540039,124100
2008-04-01,12539.799805,12779.139648,12521.839844,12656.419922,12656.419922,114500
2008-04-02,12836.410156,13189.360352,12836.410156,13189.360352,13189.360352,145000
2008-04-03,13190.160156,13389.900391,13137.099609,13389.900391,13389.900391,142600
2008-04-04,13286.349609,13360.809570,13220.000000,13293.219727,13293.219727,122000
2008-04-07,13240.559570,13485.900391,13228.860352,13450.230469,13450.230469,125200
2008-04-08,13373.959961,13402.910156,13225.759766,13250.429688,13250.429688,110600
2008-04-09,13295.160156,13348.379883,12998.540039,13111.889648,13111.889648,117300
2008-04-10,13029.809570,13062.459961,12898.490234,12945.299805,12945.299805,128000
2008-04-11,13061.769531,13329.400391,13040.349609,13323.730469,13323.730469,147600
2008-04-14,13132.669922,13132.669922,12858.629883,12917.509766,12917.509766,101000
2008-04-15,12952.650391,13052.820313,12875.919922,12990.580078,12990.580078,112400
2008-04-16,13130.660156,13222.429688,13112.070313,13146.129883,13146.129883,121100
2008-04-17,13315.830078,13495.940430,13313.059570,13398.299805,13398.299805,127100
2008-04-18,13426.259766,13485.040039,13323.740234,13476.450195,13476.450195,102400
2008-04-21,13639.849609,13739.440430,13639.769531,13696.549805,13696.549805,124500
2008-04-22,13587.509766,13608.169922,13519.120117,13547.820313,13547.820313,100800
2008-04-23,13455.559570,13717.049805,13449.040039,13579.160156,13579.160156,112200
2008-04-24,13613.830078,13654.780273,13497.160156,13540.870117,13540.870117,108700
2008-04-25,13614.530273,13886.370117,13614.530273,13863.469727,13863.469727,127100
2008-04-28,13907.969727,14003.280273,13745.610352,13894.370117,13894.370117,139400
2008-04-30,13802.940430,13976.099609,13766.240234,13849.990234,13849.990234,143200
2008-05-01,13802.589844,13884.629883,13727.070313,13766.860352,13766.860352,110700
2008-05-02,13944.259766,14072.919922,13944.259766,14049.259766,14049.259766,114100
2008-05-07,14147.570313,14208.669922,14022.790039,14102.480469,14102.480469,139800
2008-05-08,14008.190430,14036.309570,13930.280273,13943.259766,13943.259766,120300
2008-05-09,13941.299805,13946.509766,13639.990234,13655.339844,13655.339844,130400
2008-05-12,13565.910156,13793.410156,13540.679688,13743.360352,13743.360352,103000
2008-05-13,13814.389648,13976.919922,13734.500000,13953.730469,13953.730469,129200
2008-05-14,13961.959961,14121.940430,13877.400391,14118.549805,14118.549805,142500
2008-05-15,14167.019531,14352.839844,14167.019531,14251.740234,14251.740234,160100
2008-05-16,14363.620117,14392.530273,14194.910156,14219.480469,14219.480469,144100
2008-05-19,14294.519531,14343.190430,14219.080078,14269.610352,14269.610352,133800
2008-05-20,14220.120117,14286.669922,14121.919922,14160.089844,14160.089844,159800
2008-05-21,14002.519531,14041.240234,13847.179688,13926.299805,13926.299805,160200
2008-05-22,13772.650391,13984.809570,13658.019531,13978.459961,13978.459961,159300
2008-05-23,13945.099609,14157.240234,13925.379883,14012.200195,14012.200195,146500
2008-05-26,13875.980469,13883.509766,13670.919922,13690.190430,13690.190430,117800
2008-05-27,13750.820313,13931.230469,13750.820313,13893.309570,13893.309570,100200
2008-05-28,13937.139648,13979.389648,13665.570313,13709.440430,13709.440430,132500
2008-05-29,13832.650391,14147.889648,13832.650391,14124.469727,14124.469727,128700
2008-05-30,14195.660156,14366.629883,14192.169922,14338.540039,14338.540039,166700
2008-06-02,14342.959961,14461.030273,14189.969727,14440.139648,14440.139648,154800
2008-06-03,14275.610352,14289.469727,14127.750000,14209.169922,14209.169922,152600
2008-06-04,14270.070313,14435.570313,14250.110352,14435.570313,14435.570313,168900
2008-06-05,14392.589844,14392.589844,14262.019531,14341.120117,14341.120117,152100
2008-06-06,14530.360352,14601.269531,14489.440430,14489.440430,14489.440430,150700
2008-06-09,14275.339844,14278.839844,14117.790039,14181.379883,14181.379883,122000
2008-06-10,14281.360352,14308.889648,13983.559570,14021.169922,14021.169922,120700
2008-06-11,14137.540039,14194.480469,13993.570313,14183.480469,14183.480469,131100
2008-06-12,14010.320313,14010.320313,13826.070313,13888.599609,13888.599609,133400
2008-06-13,14011.120117,14041.339844,13810.379883,13973.730469,13973.730469,230400
2008-06-16,14118.230469,14369.089844,14103.500000,14354.370117,14354.370117,119900
2008-06-17,14387.000000,14387.000000,14299.669922,14348.370117,14348.370117,110700
2008-06-18,14301.360352,14469.990234,14301.360352,14452.820313,14452.820313,110900
2008-06-19,14324.709961,14324.709961,14069.160156,14130.169922,14130.169922,130900
2008-06-20,14171.019531,14190.000000,13903.209961,13942.080078,13942.080078,129700
2008-06-23,13769.440430,13920.750000,13667.839844,13857.469727,13857.469727,117700
2008-06-24,13766.280273,13877.490234,13738.389648,13849.559570,13849.559570,100100
2008-06-25,13820.780273,13833.230469,13635.679688,13829.919922,13829.919922,123500
2008-06-26,13845.410156,13950.559570,13798.049805,13822.320313,13822.320313,114400
2008-06-27,13605.259766,13605.559570,13453.349609,13544.360352,13544.360352,127700
2008-06-30,13584.509766,13598.480469,13454.280273,13481.379883,13481.379883,123700
2008-07-01,13514.860352,13576.410156,13448.349609,13463.200195,13463.200195,121400
2008-07-02,13489.870117,13489.870117,13247.049805,13286.370117,13286.370117,136500
2008-07-03,13161.780273,13326.950195,13118.889648,13265.400391,13265.400391,154200
2008-07-04,13285.490234,13288.549805,13135.459961,13237.889648,13237.889648,117400
2008-07-07,13212.799805,13409.299805,13169.549805,13360.040039,13360.040039,107100
2008-07-08,13286.500000,13294.969727,12984.540039,13033.099609,13033.099609,121800
2008-07-09,13169.889648,13284.650391,13038.769531,13052.129883,13052.129883,122900
2008-07-10,12934.309570,13139.849609,12930.320313,13067.209961,13067.209961,120100
2008-07-11,13063.500000,13164.099609,12918.219727,13039.690430,13039.690430,146300
2008-07-14,13022.290039,13185.900391,12969.929688,13010.160156,13010.160156,123800
2008-07-15,12902.129883,12902.129883,12715.809570,12754.559570,12754.559570,118800
2008-07-16,12725.120117,12815.400391,12671.339844,12760.799805,12760.799805,122400
2008-07-17,12889.799805,12929.740234,12852.929688,12887.950195,12887.950195,111100
2008-07-18,12976.219727,12999.639648,12762.330078,12803.700195,12803.700195,113200
2008-07-22,12944.559570,13184.959961,12921.019531,13184.959961,13184.959961,112400
2008-07-23,13259.650391,13388.629883,13238.549805,13312.929688,13312.929688,127300
2008-07-24,13411.280273,13603.309570,13393.570313,13603.309570,13603.309570,126200
2008-07-25,13452.370117,13469.830078,13324.219727,13334.759766,13334.759766,109600
2008-07-28,13407.360352,13468.940430,13327.120117,13353.780273,13353.780273,93600
2008-07-29,13220.330078,13220.330078,13018.219727,13159.450195,13159.450195,106500
2008-07-30,13267.370117,13372.280273,13264.080078,13367.790039,13367.790039,109000
2008-07-31,13410.400391,13467.669922,13256.379883,13376.809570,13376.809570,137000
2008-08-01,13276.570313,13294.169922,13039.209961,13094.589844,13094.589844,135000
2008-08-04,13083.280273,13113.940430,12910.169922,12933.179688,12933.179688,142000
2008-08-05,12957.009766,13049.580078,12893.339844,12914.660156,12914.660156,144600
2008-08-06,13059.429688,13295.509766,13048.969727,13254.889648,13254.889648,156300
2008-08-07,13257.990234,13257.990234,13034.150391,13124.990234,13124.990234,135900
2008-08-08,13026.530273,13259.730469,12962.820313,13168.410156,13168.410156,162300
2008-08-11,13259.459961,13468.809570,13259.459961,13430.910156,13430.910156,113800
2008-08-12,13397.990234,13420.099609,13276.150391,13303.599609,13303.599609,125200
2008-08-13,13205.639648,13205.639648,12953.339844,13023.049805,13023.049805,125200
2008-08-14,12942.610352,13090.679688,12926.980469,12956.799805,12956.799805,116400
2008-08-15,12991.910156,13029.580078,12952.209961,13019.410156,13019.410156,94700
2008-08-18,12971.490234,13270.370117,12934.219727,13165.450195,13165.450195,114100
2008-08-19,13016.500000,13016.500000,12782.099609,12865.049805,12865.049805,103300
2008-08-20,12753.980469,12923.660156,12753.980469,12851.690430,12851.690430,110400
2008-08-21,12885.339844,12885.339844,12723.830078,12752.209961,12752.209961,105200
2008-08-22,12727.370117,12732.690430,12631.940430,12666.040039,12666.040039,87900
2008-08-25,12797.540039,12949.330078,12797.540039,12878.660156,12878.660156,86600
2008-08-26,12711.030273,12801.209961,12656.089844,12778.709961,12778.709961,87100
2008-08-27,12734.389648,12783.629883,12681.980469,12752.959961,12752.959961,86900
2008-08-28,12827.719727,12847.459961,12718.530273,12768.250000,12768.250000,89700
2008-08-29,12925.450195,13079.370117,12918.490234,13072.870117,13072.870117,120700
2008-09-01,12936.809570,12940.549805,12834.179688,12834.179688,12834.179688,87500
2008-09-02,12779.889648,12920.519531,12491.070313,12609.469727,12609.469727,126600
2008-09-03,12703.360352,12767.500000,12647.290039,12689.589844,12689.589844,129300
2008-09-04,12627.639648,12660.570313,12514.259766,12557.660156,12557.660156,145200
2008-09-05,12385.650391,12385.650391,12163.330078,12212.230469,12212.230469,155700
2008-09-08,12359.929688,12671.759766,12352.349609,12624.459961,12624.459961,135100
2008-09-09,12529.959961,12529.959961,12335.740234,12400.650391,12400.650391,119600
2008-09-10,12249.139648,12404.669922,12159.969727,12346.629883,12346.629883,155200
2008-09-11,12237.519531,12259.019531,12081.509766,12102.500000,12102.500000,131600
2008-09-12,12256.780273,12277.570313,12059.089844,12214.759766,12214.759766,194600
2008-09-16,12028.450195,12028.450195,11551.400391,11609.719727,11609.719727,184000
2008-09-17,11737.620117,11880.030273,11708.700195,11749.790039,11749.790039,158100
2008-09-18,11576.940430,11577.879883,11301.459961,11489.299805,11489.299805,163000
2008-09-19,11631.599609,11920.860352,11615.200195,11920.860352,11920.860352,184700
2008-09-22,12037.889648,12263.950195,12037.889648,12090.589844,12090.589844,150500
2008-09-24,12031.980469,12115.030273,11904.599609,12115.030273,12115.030273,152600
2008-09-25,11925.709961,12025.410156,11835.280273,12006.530273,12006.530273,113500
2008-09-26,12026.339844,12082.639648,11788.730469,11893.160156,11893.160156,131400
2008-09-29,11883.250000,12062.669922,11721.049805,11743.610352,11743.610352,122500
2008-09-30,11565.700195,11565.700195,11160.830078,11259.860352,11259.860352,165000
2008-10-01,11396.610352,11456.639648,11314.280273,11368.259766,11368.259766,142400
2008-10-02,11423.129883,11452.389648,11143.790039,11154.759766,11154.759766,156400
2008-10-03,11052.099609,11099.730469,10938.139648,10938.139648,10938.139648,174400
2008-10-06,10817.269531,10839.500000,10374.379883,10473.089844,10473.089844,185000
2008-10-07,10328.540039,10363.139648,9916.209961,10155.900391,10155.900391,210800
2008-10-08,10011.639648,10011.639648,9159.809570,9203.320313,9203.320313,205500
2008-10-09,9168.160156,9443.450195,9100.929688,9157.490234,9157.490234,213500
2008-10-10,9016.339844,9016.339844,8115.410156,8276.429688,8276.429688,247300
2008-10-14,8407.940430,9455.620117,8407.940430,9447.570313,9447.570313,169300
2008-10-15,9390.500000,9601.299805,9269.490234,9547.469727,9547.469727,185000
2008-10-16,9400.849609,9400.849609,8458.450195,8458.450195,8458.450195,186200
2008-10-17,8579.570313,8763.709961,8539.509766,8693.820313,8693.820313,171500
2008-10-20,8775.240234,9038.450195,8687.700195,9005.589844,9005.589844,165600
2008-10-21,9139.259766,9358.509766,9135.410156,9306.250000,9306.250000,154800
2008-10-22,9198.139648,9198.139648,8674.690430,8674.690430,8674.690430,160500
2008-10-23,8547.790039,8547.790039,8016.609863,8460.980469,8460.980469,216800
2008-10-24,8391.040039,8391.040039,7647.069824,7649.080078,7649.080078,194700
2008-10-27,7568.359863,7878.970215,7141.270020,7162.899902,7162.899902,237400
2008-10-28,7143.339844,7626.419922,6994.899902,7621.919922,7621.919922,240700
2008-10-29,7741.520020,8211.900391,7741.520020,8211.900391,8211.900391,222900
2008-10-30,8269.709961,9030.849609,8269.709961,9029.759766,9029.759766,220600
2008-10-31,8958.219727,9012.309570,8576.980469,8576.980469,8576.980469,206000
2008-11-04,8702.769531,9142.290039,8699.769531,9114.599609,9114.599609,164800
2008-11-05,9224.049805,9521.240234,9216.299805,9521.240234,9521.240234,208600
2008-11-06,9373.650391,9380.299805,8806.709961,8899.139648,8899.139648,176000
2008-11-07,8774.490234,8868.099609,8266.089844,8583.000000,8583.000000,206300
2008-11-10,8711.990234,9106.290039,8711.990234,9081.429688,9081.429688,155400
2008-11-11,8965.290039,9056.309570,8704.559570,8809.299805,8809.299805,153800
2008-11-12,8694.910156,8782.480469,8574.200195,8695.509766,8695.509766,153700
2008-11-13,8564.469727,8564.469727,8148.299805,8238.639648,8238.639648,166600
2008-11-14,8378.129883,8689.849609,8378.129883,8462.389648,8462.389648,155600
2008-11-17,8366.879883,8767.980469,8218.820313,8522.580078,8522.580078,146000
2008-11-18,8415.599609,8440.410156,8302.240234,8328.410156,8328.410156,144200
2008-11-19,8309.349609,8370.089844,8115.709961,8273.219727,8273.219727,143900
2008-11-20,8149.770020,8149.790039,7703.040039,7703.040039,7703.040039,154300
2008-11-21,7600.350098,7994.680176,7406.180176,7910.790039,7910.790039,185200
2008-11-25,8026.060059,8356.830078,8025.689941,8323.929688,8323.929688,155000
2008-11-26,8229.719727,8317.830078,8149.560059,8213.219727,8213.219727,118900
2008-11-27,8311.240234,8458.679688,8300.490234,8373.389648,8373.389648,116600
2008-11-28,8400.049805,8518.129883,8336.570313,8512.269531,8512.269531,145300
2008-12-01,8464.360352,8464.360352,8307.280273,8397.219727,8397.219727,106900
2008-12-02,8266.320313,8266.320313,7863.689941,7863.689941,7863.689941,136000
2008-12-03,7965.310059,8056.379883,7889.819824,8004.100098,8004.100098,121200
2008-12-04,8030.200195,8107.689941,7849.839844,7924.240234,7924.240234,147900
2008-12-05,7975.049805,8024.330078,7908.649902,7917.509766,7917.509766,139400
2008-12-08,7970.689941,8358.269531,7959.009766,8329.049805,8329.049805,138900
2008-12-09,8362.370117,8499.599609,8314.849609,8395.870117,8395.870117,150800
2008-12-10,8376.000000,8704.919922,8376.000000,8660.240234,8660.240234,155700
2008-12-11,8642.259766,8720.549805,8519.110352,8720.549805,8720.549805,162100
2008-12-12,8599.120117,8610.730469,8087.990234,8235.870117,8235.870117,226600
2008-12-15,8349.849609,8700.169922,8349.849609,8664.660156,8664.660156,129300
2008-12-16,8608.400391,8634.259766,8471.240234,8568.019531,8568.019531,132100
2008-12-17,8658.219727,8741.240234,8425.660156,8612.519531,8612.519531,148400
2008-12-18,8565.160156,8728.360352,8534.839844,8667.230469,8667.230469,138900
2008-12-19,8640.219727,8743.219727,8570.559570,8588.519531,8588.519531,138000
2008-12-22,8602.500000,8751.179688,8593.759766,8723.780273,8723.780273,109800
2008-12-24,8630.250000,8631.830078,8476.690430,8517.099609,8517.099609,100800
2008-12-25,8531.509766,8599.500000,8531.160156,8599.500000,8599.500000,61200
